ticket_id,timestamp,canal,categoria_cliente,intencao,tamanho_msg,tempo_resposta_seg,satisfacao
1916,2024-01-28 02:01:00,App Android,Standard,Dúvida Produto,125,27.700710978248306,4.0
1917,2024-01-09 23:41:00,WhatsApp,Free,Reclamação,106,99.75127765709142,3.0
1918,2024-01-30 12:53:00,App Android,Standard,Suporte Técnico,88,71.70532476699368,3.0
1919,2024-01-02 06:28:00,App Android,Free,Elogio,131,78.39583287905715,5.0
1920,2024-01-02 07:57:00,App Android,Premium,Elogio,50,15.993657836215585,4.0
1921,2024-01-15 07:38:00,App iOS,Free,Suporte Técnico,162,297.81866202475845,4.0
1922,2024-01-23 09:34:00,WhatsApp,Standard,Elogio,92,32.76854899775111,5.0
1923,2024-01-28 14:36:00,WhatsApp,Standard,Financeiro,93,37.80564907819019,5.0
1924,2024-01-14 23:28:00,Web,Premium,Suporte Técnico,248,33.167893366013224,5.0
1925,2024-01-01 00:09:00,WhatsApp,Premium,Reclamação,36,14.974913666627819,5.0
1926,2024-01-12 13:24:00,App iOS,Free,Suporte Técnico,144,223.7151606958943,3.0
1927,2024-01-16 13:42:00,WhatsApp,Standard,Dúvida Produto,228,30.712074504406147,5.0
1928,2024-01-07 20:25:00,App Android,Free,Reclamação,133,97.9293529148565,4.0
1929,2024-01-02 12:59:00,App iOS,Premium,Dúvida Produto,109,12.243092636835666,5.0
1930,2024-01-28 15:29:00,App Android,Standard,Reclamação,90,33.88399611308087,4.0
1931,2024-01-04 16:07:00,WhatsApp,Standard,Elogio,162,20.2326843662687,5.0
1932,2024-01-24 21:07:00,App Android,Premium,Suporte Técnico,129,27.48182503119989,5.0
1933,2024-01-06 21:52:00,App Android,Premium,Financeiro,75,21.40687830351969,5.0
1934,2024-01-01 22:22:00,Web,Standard,Reclamação,90,26.939275563126742,5.0
1935,2024-01-14 08:16:00,App iOS,Standard,Reclamação,129,34.37711610591721,5.0
1936,2024-01-20 02:54:00,App iOS,Standard,Dúvida Produto,46,40.18974235456174,5.0
1937,2024-01-10 21:11:00,WhatsApp,Free,Elogio,60,48.33979058198743,5.0
1938,2024-01-23 10:13:00,Web,Free,Dúvida Produto,215,110.27243124280278,5.0
1939,2024-01-19 11:34:00,WhatsApp,Premium,Dúvida Produto,72,16.946830818777812,5.0
1940,2024-01-26 04:18:00,WhatsApp,Standard,Elogio,39,39.842383685598236,5.0
1941,2024-01-20 14:53:00,WhatsApp,Free,Financeiro,133,68.73258309003671,5.0
1942,2024-01-30 05:18:00,WhatsApp,Free,Dúvida Produto,213,116.12258382518303,3.0
1943,2024-01-29 07:12:00,WhatsApp,Free,Dúvida Produto,35,76.69054023115157,4.0
1944,2024-01-13 11:48:00,WhatsApp,Standard,Reclamação,179,36.32866688565994,5.0
1945,2024-01-22 13:17:00,App Android,Free,Elogio,228,89.35162135642008,5.0
1946,2024-01-09 11:39:00,Web,Free,Suporte Técnico,173,259.68459628958124,3.0
1947,2024-01-01 03:55:00,App Android,Free,Financeiro,86,90.87964529949275,5.0
1948,2024-01-30 19:29:00,Web,Free,Financeiro,185,56.890771484638876,5.0
1949,2024-01-02 07:48:00,WhatsApp,Premium,Elogio,197,5.6383679311686095,5.0
1950,2024-01-06 22:47:00,Web,Premium,Reclamação,40,15.629746601950472,5.0
1951,2024-01-26 04:58:00,Web,Free,Reclamação,155,85.25276932263574,5.0
1952,2024-01-04 15:36:00,WhatsApp,Free,Elogio,101,97.16797712556529,4.0
1953,2024-01-14 04:59:00,App iOS,Premium,Reclamação,99,14.243539602469276,5.0
1954,2024-01-06 16:02:00,WhatsApp,Standard,Financeiro,24,42.10846429630692,5.0
1955,2024-01-04 18:15:00,App iOS,Premium,Financeiro,20,15.691611383484913,5.0
1956,2024-01-26 02:39:00,App iOS,Standard,Suporte Técnico,102,68.29578408626001,4.0
1957,2024-01-05 03:11:00,WhatsApp,Free,Elogio,1290,96.07253519424359,4.0
1958,2024-01-16 04:12:00,WhatsApp,Free,Dúvida Produto,85,82.2838536561365,4.0
1959,2024-01-06 13:27:00,App iOS,Standard,Dúvida Produto,1170,30.557581404683923,4.0
1960,2024-01-30 01:12:00,Web,Standard,Suporte Técnico,45,56.737797191462484,4.0
1961,2024-01-22 04:43:00,WhatsApp,Premium,Suporte Técnico,163,37.43561098605296,5.0
1962,2024-01-17 04:45:00,App Android,Standard,Reclamação,226,27.13288562378895,5.0
1963,2024-01-15 17:24:00,WhatsApp,Free,Suporte Técnico,31,174.47685185840942,4.0
1964,2024-01-11 18:44:00,App iOS,Free,Suporte Técnico,147,313.9081140632689,3.0
1965,2024-01-14 09:22:00,App Android,Free,Dúvida Produto,36,70.49276334107701,4.0
1966,2024-01-17 14:50:00,WhatsApp,Premium,Reclamação,78,15.020892670325813,5.0
1967,2024-01-01 01:17:00,WhatsApp,Free,Suporte Técnico,124,188.87363842730593,2.0
1968,2024-01-29 00:25:00,WhatsApp,Free,Suporte Técnico,56,238.3667761895944,3.0
1969,2024-01-15 07:31:00,WhatsApp,Free,Reclamação,49,67.06106757955948,5.0
1970,2024-01-12 19:04:00,WhatsApp,Standard,Elogio,93,35.042140943613305,5.0
1971,2024-01-10 18:20:00,App iOS,Standard,Reclamação,161,42.21693711815305,5.0
1972,2024-01-13 02:49:00,WhatsApp,Standard,Dúvida Produto,64,24.96276457739598,4.0
1973,2024-01-13 20:40:00,Web,Premium,Elogio,49,18.650906588043963,4.0
1974,2024-01-07 14:30:00,App Android,Standard,Financeiro,67,27.708723933625862,5.0
1975,2024-01-21 08:07:00,App Android,Standard,Reclamação,193,39.03474672645652,5.0
1976,2024-01-20 13:33:00,App iOS,Standard,Dúvida Produto,95,43.130993916575946,4.0
1977,2024-01-28 13:51:00,WhatsApp,Free,Elogio,100,85.79330978924774,4.0
1978,2024-01-09 07:14:00,App iOS,Standard,Reclamação,73,20.87840351463209,5.0
1979,2024-01-06 10:04:00,Web,Premium,Suporte Técnico,82,44.61063290577067,4.0
1980,2024-01-05 13:25:00,Web,Free,Reclamação,149,94.03950974299408,5.0
1981,2024-01-05 03:44:00,WhatsApp,Free,Financeiro,102,99.03224101999754,3.0
1982,2024-01-15 22:46:00,App Android,Free,Reclamação,268,83.88278924680142,5.0
1983,2024-01-26 23:58:00,Web,Free,Elogio,66,74.07912926410742,4.0
1984,2024-01-13 21:34:00,WhatsApp,Free,Elogio,216,110.88626725740554,4.0
1985,2024-01-07 09:04:00,WhatsApp,Free,Reclamação,32,95.7562199020086,5.0
1986,2024-01-14 06:16:00,Web,Premium,Elogio,102,10.669328897448825,5.0
1987,2024-01-02 12:32:00,App Android,Standard,Suporte Técnico,93,85.3031283480434,4.0
1988,2024-01-24 14:56:00,App iOS,Standard,Reclamação,217,32.917011587799,5.0
1989,2024-01-08 19:26:00,App iOS,Premium,Suporte Técnico,74,35.06025806757327,4.0
1990,2024-01-13 18:21:00,WhatsApp,Premium,Suporte Técnico,262,49.64859925681741,5.0
1991,2024-01-26 07:35:00,Web,Free,Dúvida Produto,29,78.87288307774924,4.0
1992,2024-01-19 13:27:00,Web,Free,Reclamação,54,86.95824303321285,5.0
1993,2024-01-03 18:58:00,WhatsApp,Free,Elogio,57,103.83566558342757,5.0
1994,2024-01-08 20:22:00,WhatsApp,Premium,Suporte Técnico,35,38.07572212748041,5.0
1995,2024-01-02 08:50:00,App iOS,Free,Dúvida Produto,94,65.08038322154815,5.0
1996,2024-01-29 13:57:00,WhatsApp,Free,Reclamação,77,93.30838871388174,5.0
1997,2024-01-19 21:22:00,Web,Standard,Reclamação,179,27.513661248208603,5.0
1998,2024-01-22 14:30:00,WhatsApp,Free,Financeiro,38,105.42593240849274,4.0
1999,2024-01-13 05:06:00,WhatsApp,Standard,Financeiro,343,30.90731006397084,5.0
